participant_id,group,phase,item_id,true_label,response,correct,rt_ms,difficulty,hint_shown,hint_label,hint_correct,followed_hint
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T14,,,FALSE,7551,medium,TRUE,,FALSE,TRUE
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T15,,,TRUE,105630,easy,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T16,,,FALSE,11139,medium,TRUE,,FALSE,TRUE
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T17,,,TRUE,5131,easy,TRUE,,TRUE,TRUE
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T18,,,TRUE,62299,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T19,,,TRUE,3898,easy,TRUE,,TRUE,TRUE
66998a4d-1371-4901-96f5-94d4b3f220ac,B,training,T20,,,TRUE,2954,medium,TRUE,,TRUE,TRUE
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X01,,,TRUE,48786,easy,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X02,,,TRUE,27923,easy,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X03,,,TRUE,41658,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X04,,,TRUE,108757,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X05,,,TRUE,61440,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X06,,,TRUE,45011,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X07,,,TRUE,49484,medium,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X08,,,TRUE,51547,hard,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X09,,,TRUE,30249,easy,FALSE,,,
66998a4d-1371-4901-96f5-94d4b3f220ac,B,test,X10,,,FALSE,76302,hard,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T01,,,FALSE,6584,medium,TRUE,,TRUE,FALSE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T02,,,FALSE,2626,easy,TRUE,,TRUE,FALSE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T03,,,TRUE,24792,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T04,,,TRUE,2463,easy,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T05,,,TRUE,2860,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T06,,,FALSE,4715,easy,TRUE,,FALSE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T07,,,FALSE,4549,medium,TRUE,,TRUE,FALSE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T08,,,TRUE,7280,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T09,,,TRUE,7711,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T10,,,TRUE,5276,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T11,,,TRUE,2259,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T12,,,FALSE,6763,medium,TRUE,,FALSE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T13,,,FALSE,1969,medium,TRUE,,FALSE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T14,,,FALSE,4708,medium,TRUE,,FALSE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T15,,,TRUE,5528,easy,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T16,,,FALSE,3388,medium,TRUE,,FALSE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T17,,,TRUE,2176,easy,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T18,,,TRUE,5600,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T19,,,TRUE,1766,easy,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,training,T20,,,TRUE,2284,medium,TRUE,,TRUE,TRUE
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X01,,,TRUE,6065,easy,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X02,,,TRUE,4860,easy,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X03,,,TRUE,7252,medium,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X04,,,FALSE,9196,medium,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X05,,,FALSE,6402,medium,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X06,,,TRUE,6189,medium,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X07,,,TRUE,6508,medium,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X08,,,FALSE,10309,hard,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X09,,,FALSE,6777,easy,FALSE,,,
db39396d-dd73-40a9-bd9d-918ff8131b54,A,test,X10,,,FALSE,9888,hard,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T01,,,TRUE,17769,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T02,,,TRUE,7509,easy,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T03,,,FALSE,8369,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T04,,,TRUE,2438,easy,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T05,,,TRUE,6419,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T06,,,TRUE,19356,easy,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T07,,,TRUE,5324,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T08,,,TRUE,8067,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T09,,,TRUE,4842,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T10,,,TRUE,4573,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T11,,,TRUE,5356,medium,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T12,,,FALSE,19927,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T13,,,FALSE,5972,medium,TRUE,,FALSE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T14,,,FALSE,7189,medium,TRUE,,FALSE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T15,,,FALSE,13398,easy,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T16,,,FALSE,4751,medium,TRUE,,FALSE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T17,,,TRUE,7980,easy,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T18,,,FALSE,8445,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T19,,,TRUE,9376,easy,TRUE,,TRUE,TRUE
081f724a-2190-49ab-9294-4ebe751ff87e,B,training,T20,,,FALSE,4803,medium,TRUE,,TRUE,FALSE
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X01,,,TRUE,5174,easy,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X02,,,TRUE,5068,easy,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X03,,,TRUE,7662,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X04,,,TRUE,12280,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X05,,,FALSE,15931,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X06,,,FALSE,8183,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X07,,,TRUE,9457,medium,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X08,,,FALSE,7887,hard,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X09,,,TRUE,4190,easy,FALSE,,,
081f724a-2190-49ab-9294-4ebe751ff87e,B,test,X10,,,FALSE,8146,hard,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T01,,,TRUE,77858,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T02,,,TRUE,20088,easy,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T03,,,TRUE,12980,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T04,,,TRUE,15224,easy,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T05,,,TRUE,6931,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T06,,,FALSE,12551,easy,TRUE,,FALSE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T07,,,TRUE,4017,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T08,,,TRUE,42262,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T09,,,TRUE,2556,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T10,,,TRUE,1884,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T11,,,TRUE,2445,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T12,,,FALSE,1915,medium,TRUE,,FALSE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T13,,,FALSE,3094,medium,TRUE,,FALSE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T14,,,FALSE,7859,medium,TRUE,,FALSE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T15,,,TRUE,5134,easy,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T16,,,FALSE,4258,medium,TRUE,,FALSE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T17,,,TRUE,8578,easy,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T18,,,TRUE,4898,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T19,,,TRUE,5184,easy,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,training,T20,,,TRUE,6752,medium,TRUE,,TRUE,TRUE
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X01,,,TRUE,26011,easy,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X02,,,TRUE,6767,easy,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X03,,,TRUE,16469,medium,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X04,,,TRUE,13976,medium,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X05,,,TRUE,12075,medium,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X06,,,TRUE,13102,medium,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X07,,,TRUE,14140,medium,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X08,,,TRUE,13610,hard,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X09,,,TRUE,13555,easy,FALSE,,,
8190de89-9982-4975-bd56-88f84a888ecb,A,test,X10,,,TRUE,14583,hard,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T01,,,TRUE,6672,medium,TRUE,,TRUE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T02,,,FALSE,7529,easy,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T03,,,FALSE,7464,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T04,,,FALSE,4669,easy,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T05,,,TRUE,2747,medium,TRUE,,TRUE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T06,,,TRUE,5806,easy,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T07,,,FALSE,5721,medium,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T08,,,TRUE,10360,medium,TRUE,,TRUE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T09,,,FALSE,13274,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T10,,,FALSE,5414,medium,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T11,,,FALSE,4977,medium,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T12,,,FALSE,3570,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T13,,,FALSE,6662,medium,TRUE,,FALSE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T14,,,FALSE,5846,medium,TRUE,,FALSE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T15,,,FALSE,4448,easy,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T16,,,FALSE,14943,medium,TRUE,,FALSE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T17,,,TRUE,20415,easy,TRUE,,TRUE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T18,,,FALSE,3359,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T19,,,FALSE,13444,easy,TRUE,,TRUE,FALSE
f861b8bb-60c3-479a-9015-82561ea019e6,B,training,T20,,,TRUE,3381,medium,TRUE,,TRUE,TRUE
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X01,,,TRUE,4859,easy,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X02,,,TRUE,4221,easy,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X03,,,TRUE,4787,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X04,,,FALSE,5338,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X05,,,TRUE,3541,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X06,,,TRUE,3411,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X07,,,TRUE,3650,medium,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X08,,,FALSE,2150,hard,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X09,,,TRUE,2603,easy,FALSE,,,
f861b8bb-60c3-479a-9015-82561ea019e6,B,test,X10,,,FALSE,4319,hard,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T01,,,FALSE,1152,medium,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T02,,,FALSE,1028,easy,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T03,,,FALSE,802,medium,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T04,,,FALSE,859,easy,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T05,,,TRUE,436,medium,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T06,,,FALSE,265,easy,TRUE,,FALSE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T07,,,FALSE,608,medium,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T08,,,TRUE,850,medium,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T09,,,FALSE,1161,medium,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T10,,,TRUE,251,medium,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T11,,,FALSE,1158,medium,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T12,,,FALSE,465,medium,TRUE,,FALSE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T13,,,FALSE,563,medium,TRUE,,FALSE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T14,,,FALSE,520,medium,TRUE,,FALSE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T15,,,FALSE,67,easy,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T16,,,TRUE,458,medium,TRUE,,FALSE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T17,,,TRUE,5017,easy,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T18,,,TRUE,1496,medium,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T19,,,FALSE,455,easy,TRUE,,TRUE,FALSE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,training,T20,,,TRUE,1026,medium,TRUE,,TRUE,TRUE
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X01,,,FALSE,1174,easy,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X02,,,TRUE,1066,easy,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X03,,,TRUE,981,medium,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X04,,,FALSE,640,medium,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X05,,,FALSE,598,medium,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X06,,,FALSE,600,medium,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X07,,,FALSE,546,medium,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X08,,,FALSE,553,hard,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X09,,,TRUE,514,easy,FALSE,,,
bc1e74f0-2e7b-43fc-8b77-429be149dc18,A,test,X10,,,FALSE,533,hard,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T01,,,TRUE,2544,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T02,,,TRUE,5797,easy,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T03,,,TRUE,8331,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T04,,,TRUE,4250,easy,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T05,,,TRUE,2672,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T06,,,TRUE,9183,easy,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T07,,,TRUE,4963,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T08,,,TRUE,4652,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T09,,,TRUE,4973,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T10,,,TRUE,2163,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T11,,,TRUE,3463,medium,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T12,,,FALSE,4014,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T13,,,FALSE,3962,medium,TRUE,,FALSE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T14,,,FALSE,8670,medium,TRUE,,FALSE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T15,,,FALSE,3737,easy,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T16,,,TRUE,3314,medium,TRUE,,FALSE,FALSE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T17,,,TRUE,6576,easy,TRUE,,TRUE,TRUE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T18,,,FALSE,2607,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T19,,,FALSE,3263,easy,TRUE,,TRUE,FALSE
d53c189d-266a-42ac-89f7-bef659565cc6,B,training,T20,,,FALSE,3761,medium,TRUE,,TRUE,FALSE
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X01,,,TRUE,1079,easy,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X02,,,FALSE,607,easy,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X03,,,TRUE,439,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X04,,,TRUE,396,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X05,,,FALSE,235,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X06,,,TRUE,174,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X07,,,FALSE,266,medium,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X08,,,FALSE,231,hard,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X09,,,TRUE,9,easy,FALSE,,,
d53c189d-266a-42ac-89f7-bef659565cc6,B,test,X10,,,TRUE,171,hard,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T01,,,FALSE,7309,medium,TRUE,,TRUE,FALSE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T02,,,FALSE,5704,easy,TRUE,,TRUE,FALSE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T03,,,TRUE,8534,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T04,,,TRUE,1623,easy,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T05,,,TRUE,1090,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T06,,,FALSE,3546,easy,TRUE,,FALSE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T07,,,TRUE,4416,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T08,,,TRUE,6388,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T09,,,TRUE,1201,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T10,,,TRUE,1370,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T11,,,TRUE,1693,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T12,,,FALSE,1398,medium,TRUE,,FALSE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T13,,,FALSE,2547,medium,TRUE,,FALSE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T14,,,FALSE,18873,medium,TRUE,,FALSE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T15,,,TRUE,1792,easy,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T16,,,FALSE,2161,medium,TRUE,,FALSE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T17,,,TRUE,3080,easy,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T18,,,TRUE,17211,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T19,,,TRUE,1565,easy,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,training,T20,,,TRUE,1627,medium,TRUE,,TRUE,TRUE
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X01,,,FALSE,1936,easy,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X02,,,FALSE,998,easy,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X03,,,FALSE,490,medium,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X04,,,FALSE,303,medium,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X05,,,FALSE,330,medium,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X06,,,FALSE,380,medium,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X07,,,FALSE,201,medium,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X08,,,FALSE,387,hard,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X09,,,FALSE,157,easy,FALSE,,,
f5295444-eea4-4154-bf36-8e4686adc32d,A,test,X10,,,FALSE,207,hard,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T01,,,FALSE,10264,medium,TRUE,,TRUE,FALSE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T02,,,TRUE,10744,easy,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T03,,,FALSE,9030,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T04,,,TRUE,2517,easy,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T05,,,TRUE,9029,medium,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T06,,,TRUE,10498,easy,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T07,,,TRUE,10285,medium,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T08,,,TRUE,3236,medium,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T09,,,FALSE,7046,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T10,,,TRUE,2349,medium,TRUE,,TRUE,TRUE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T11,,,FALSE,966,medium,TRUE,,TRUE,FALSE
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T12,,,FALSE,7517,medium,FALSE,,,
8c3c92f1-c8a5-40a6-a949-ae69a25e062a,B,training,T13,,,FALSE,2822,medium,TRUE,,FALSE,TRUE
